Restaurant ID,Country Code,City,Restaurant Name & Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines
18460328,1,New Delhi,"Punjabi Dhaba,Shop BE-106A, Hari Nagar, Near Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",0,0,North Indian
18187733,1,New Delhi,"Punjabi Virsa,A-67, Shyam Nagar, Punjabi Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.102513,28.644093,"North Indian, Chinese, Mughlai"
5961,1,New Delhi,"Sahib Jhatka Chicken Shop,29/4, Ashok Nagar, Near Metro Station, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0973474,28.6361148,North Indian
18431176,1,New Delhi,"Salt & Peppers,Shop 1, New Market, Main Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0964562,28.6371756,Chinese
18037796,1,New Delhi,"Sethi Ice Cream Parlour,Khyala Road, Vishnu Garden, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0995462,28.6450932,"Desserts, Beverages"
312853,1,New Delhi,"Shah Ji Di Rasoi,11/13, Tilak Nagar Main Market, Gurudwara Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0966816,28.6380338,Street Food
18469949,1,New Delhi,"Shawarma Wala,Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0954687,28.6370036,Fast Food
18428721,1,New Delhi,"Snazzy Delights,J-8, Mukhram Garden, Near Raj Cinema, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",0,0,Bakery
18203187,1,New Delhi,"South Indian Hut,M-49, New Mahavir Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.084917,28.6343667,South Indian
308900,1,New Delhi,"T-2 Di Hatti,24/10, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0934222,28.6377065,Street Food
18430577,1,New Delhi,"The Second Wife Kitchen,24/5, Mall Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0933859,28.6366697,North Indian
310286,1,New Delhi,"Today Pizza,E-1, Khyala Road, Vishnu Garden, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1031681,28.6490554,Fast Food
18246984,1,New Delhi,"Turban Tadka,WZ-139, B1/B, New Mahavir Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0846233,28.6356249,"North Indian, Fast Food"
312041,1,New Delhi,"Wah Shah Ji Wah,WZ-179, Mukherji Park, Punjabi Market Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1039501,28.6437348,North Indian
18429180,1,New Delhi,"Wah Wah Chicken Corner,93, DDA Market, Near Balmiki Mandir, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0918112,28.6420481,North Indian
304730,1,New Delhi,"Brijwasi Sweet and Namkeen,3/30, Subhash Market, Trilokpuri, New Delhi",Trilokpuri,"Trilokpuri, New Delhi",77.31334833,28.59807667,"Street Food, Mithai"
5438,1,New Delhi,"Khana Khazana,TA 61, Main Road, Tughlakabad Institutional Area, New Delhi",Tughlakabad Institutional Area,"Tughlakabad Institutional Area, New Delhi",77.25662515,28.52351906,"North Indian, Mughlai, Chinese, Bakery"
3383,1,New Delhi,"Ahad Sons Restaurant,3-A, Behind Mother Dairy, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.2182605,28.5607572,Kashmiri
4450,1,New Delhi,"Jughead's Fast Food Corner,1 & 3, Main Market, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.21790746,28.56074218,"Chinese, Fast Food, North Indian"
18254521,1,New Delhi,"The Coffee Bond,Shop 4, Uday Park Shopping Complex, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.21807376,28.56028103,Cafe
18352678,1,New Delhi,"Wow! Momo,Shop 1, Ground Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.076886,28.6291105,"Tibetan, Chinese"
18263236,1,New Delhi,"Domino's Pizza,1st Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.0760342,28.6288818,"Pizza, Fast Food"
18277230,1,New Delhi,"Haldiram's,G-3, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.0764473,28.6287601,"Mithai, North Indian, South Indian"
18350231,1,New Delhi,"Keventers,22, Ground Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.0770547,28.6290915,Beverages
18380171,1,New Delhi,"Pat 'N' Harry,Shop 3, Ground Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.075439,28.629097,American
18306543,1,New Delhi,"34, Chowringhee Lane,Shop 2, Plot 57, Under Dwarka Mor Metro Station Pillar No 776, Sewak Park, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0334663,28.6191075,Fast Food
7297,1,New Delhi,"Aggarwal Sweets,A 93, Gurudwara Road, Mohan Garden, Near Metro Pillar 746, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0409828,28.6203298,Mithai
5774,1,New Delhi,"Amritsari Dhaba,Metro Pillar 782, Dwarka Mor, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.032612,28.6194,North Indian
312172,1,New Delhi,"Apna Swad,Shop 5, Indra Park, East Uttam Nagar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0676143,28.6193541,"North Indian, Chinese, Fast Food"
18168165,1,New Delhi,"ATM Food Corner,C-24A, Jeewan Park, Pankha Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0723362,28.6180649,North Indian
18449824,1,New Delhi,"Burger House,1/69, Sewak Park, Near Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0336428,28.6190995,"Burger, Fast Food"
5413,1,New Delhi,"Cafe De Bienka,RZ-35/36, Indra Park Extension, Near Hanuman Mandir, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0675373,28.6216032,"Fast Food, Chinese"
18285208,1,New Delhi,"Chatkaara Point,Shop AP-4, Commercial Complex, A Block, Bindapur, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0680939,28.6104281,"Fast Food, Chinese"
306185,1,New Delhi,"Dharma Punjabi Dhaba,J-7, Arya Samaj Road, Near MLA Office, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0590998,28.619233,North Indian
312073,1,New Delhi,"Domino's Pizza,WZ-154, G-1 Block, Upper Ground Floor, Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0571866,28.6222421,"Pizza, Fast Food"
312054,1,New Delhi,"Flavourz Factoree,Shop 3, Plot 1, Block A, Gulab Bagh, Near Nawada Metro Station, Opposite Metro Pillar 733, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0448877,28.6200086,"Fast Food, Chinese, Bakery"
301912,1,New Delhi,"Gabbar Chowmein,Pipal Chowk Road, Som Bazaar Chowk, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0390888,28.6213725,Fast Food
18372661,1,New Delhi,"Gayatri's Break Point Restaurant,G-116/117, School Road, SDM Market, Mangal Bazaar Chowk, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0621578,28.6200658,"North Indian, South Indian, Chinese, Fast Food"
5499,1,New Delhi,"Grover Sweets & Bakers,Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0599921,28.6209487,"Street Food, Chinese, Mithai"
302005,1,New Delhi,"Khalsa Veg Corner,A-27, Milap Nagar, Near Desu Office, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0643164,28.6229612,"North Indian, Fast Food"
306179,1,New Delhi,"Lajawab Chinese Food,A 1/28, Peepal Wala Road, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0391009,28.6210909,"Chinese, North Indian, Fast Food"
302057,1,New Delhi,"Lajwab Bakery,Mangal Bazaar Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0630573,28.6205109,Bakery
302729,1,New Delhi,"Maharani Rasoi,Near Mehfil, Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0309438,28.6193756,North Indian
313067,1,New Delhi,"Natkhat Bakers,A 65, Gurudwara Road, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0411281,28.6217969,"Bakery, Fast Food"
18133491,1,New Delhi,"Pastry Palace,WZ-175, Opposite Metro Pillar 667, Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0605838,28.6228245,"Bakery, Street Food"
18204464,1,New Delhi,"Punjabi Tadka,WZ-A1, Main Road, Opposite Pillor 659, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0627386,28.6236426,"North Indian, Chinese"
5412,1,New Delhi,"Radha Swami Vaishno Dhaba,C-23, Near Pali Factory, Uttam Nagar East, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0671945,28.6197461,North Indian
18358654,1,New Delhi,"Scoops,E-1, Bal Udyan Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0580204,28.6203826,"Beverages, Fast Food"
309167,1,New Delhi,"Shah Bakery,Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0612584,28.6185458,"Fast Food, Bakery"
301903,1,New Delhi,"Shahi Kachauri Wale,Main Najafgarh Road, Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0322933,28.6192376,Street Food
302757,1,New Delhi,"Shahi Kachauri,Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0569411,28.6218904,Street Food
310625,1,New Delhi,"Shri Bikaner Sweets,F-2/30, Pipal Chowk, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0391304,28.6275118,"Fast Food, South Indian, Chinese, Mithai"
312171,1,New Delhi,"Shri Krishna Vaishno Dhaba,22-B, K Block, Palam Matiala Road, Raja Puri, Opposite Sector 4-5, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0563114,28.6036473,North Indian
9209,1,New Delhi,"Shri Murli Wala,B-5, Patel Garden, Near Metro Pillar 787, Dwarka Mor, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0306405,28.6191566,"North Indian, South Indian, Chinese, Street Food"
18291240,1,New Delhi,"Shri Radha Ki Rasoi,Plot 1, Mohan Bhagwati Complex, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0347129,28.6196925,"North Indian, Chinese, South Indian"
307946,1,New Delhi,"Singh's Ice Cream Parlour,A-1/28, Mohan Garden, Peepal Road, Opposite Sargam Sweets, Metro Pillar 754, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0391763,28.6211282,"Ice Cream, Desserts, Fast Food"
18203182,1,New Delhi,"Swastik Restaurant,GS-70, Sewak Park, Near Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0332316,28.6188173,"Chinese, South Indian, North Indian"
302047,1,New Delhi,"Tanatan Corner,Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0569043,28.621959,North Indian
307140,1,New Delhi,"Tasty Bite,A-72/183, Gulab Bagh, Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0386806,28.620035,"North Indian, Chinese"
302835,1,New Delhi,"Aggarwal Jalebi Wale,Opposite Avtaar Dhaba, Milap Nagar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.063507,28.6217187,Street Food
9108,1,New Delhi,"Aggarwal Sweets,154, Kakrola Housing Complex, Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0302045,28.6187806,"Mithai, Street Food, North Indian"
9116,1,New Delhi,"Arora Pastry Palace,Dwarka Mod Metro Station, Pillar Number 781, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0324848,28.6191434,"Bakery, Fast Food"
18401212,1,New Delhi,"Chinese Chatorey Xpress,G-1/66 Dalmill Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0715259,28.6205123,"Chinese, North Indian, Fast Food"
18437128,1,New Delhi,"Chocochill,Vijay Vihar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",0,0,Desserts
18331594,1,New Delhi,"Da Pizza Zone,F-1/3, Mohan Garden, Pipal Wala Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0392204,28.6267145,"Pizza, Fast Food"
18381265,1,New Delhi,"Food N Shakes,E 23, Milap Nagar, Near Reliance Fresh, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0617981,28.6199415,"Chinese, Fast Food"
18312449,1,New Delhi,"Green Chick Chop,WZ-181, A block, Main Najafgarh Road, Metro Pillar 666, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0608986,28.6230789,"Raw Meats, Fast Food"
18372672,1,New Delhi,"Grover Sweets,A/7, Near Metro Pillar 652, Milap Nagar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0638218,28.6242121,"Street Food, Chinese"
18363058,1,New Delhi,"J V's Fried Chicken,19 B, Sewak Park, Near Metro Pillor 771, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0346005,28.6194036,Fast Food
310581,1,New Delhi,"Kamal Chat Bhandar,Arya Samaj Road, Near Gurudwara, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0608986,28.6179737,Street Food
301914,1,New Delhi,"Khalsa Chicken Corner,Opposite Pillar 760, Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.037568,28.6199262,"North Indian, Mughlai"
5470,1,New Delhi,"Lala Da Shudh Vaishno Dhaba,Main Najafgarh Road, Opposite Metro Pillar 676, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0583229,28.6224126,North Indian
18358206,1,New Delhi,"Madras Cafe,K-9, Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0582581,28.6189874,South Indian
17989106,1,New Delhi,"New China Town,B-44, Sewak Park, Dwarka Mod Metro Station, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0331929,28.6173544,Chinese
18419501,1,New Delhi,"Pick & Carry,K-1/85, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0398501,28.6296412,Fast Food
307950,1,New Delhi,"Punjabi Chicken,3, Bindapark, Near Police Station, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0641627,28.6093206,North Indian
18354634,1,New Delhi,"Sandwiches 'N' More,K-41, Bal Udyan Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0580204,28.6183226,"Fast Food, Chinese"
306180,1,New Delhi,"Sapna Restaurant,WZ 167 A, Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0599045,28.6226053,"North Indian, Chinese"
301907,1,New Delhi,"Sargam Sweets,A 11, Mohan Garden, Near Metro Pillar 753, Peepal Wala Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0392018,28.6209825,"Desserts, Street Food"
18358165,1,New Delhi,"Tandoori Theka,C-8, Opposite Metro Pillar 717, Kiran Garden, Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0485758,28.6206339,"Mughlai, North Indian"
18372666,1,New Delhi,"The Darjiling Delicious Chinese Food,Shop 3, Plot 42-43, G Block, School Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0608752,28.6211626,Chinese
18499450,1,New Delhi,"Veg Darbar - The Royal Taste,Near Metro Pillar-682, Uttam Nagar West, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.056812,28.622119,"North Indian, Chinese"
18500618,1,New Delhi,"Veg. Darbar,Near Metro Pillar 682, Uttam Nagar West, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0570523,28.6218839,"North Indian, Chinese"
18014109,1,New Delhi,"Wah Ji Wah,WZ, 187-A, Main Road, Opposite  Metro Pillar 665, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0611463,28.6231917,North Indian
8257,1,New Delhi,"Cafe Coffee Day,12, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2869436,28.6373178,Cafe
18291214,1,New Delhi,"Chalte Firte Momos,G-4, V3S Mall, Near Box Office, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862874,28.6367704,"Fast Food, Chinese"
1547,1,New Delhi,"Chutneez Restaurant Lounge & Bar,F-104, 1st Floor, Fun Cinema Building, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861149,28.6370319,"North Indian, Chinese, Mughlai"
18219520,1,New Delhi,"Domino's Pizza,Ground Floor, Unit G-100-101, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862468,28.6367821,"Pizza, Fast Food"
18378036,1,New Delhi,"Fattoush,G-103, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862407,28.6368753,Lebanese
18311958,1,New Delhi,"Keventers,Shop G-3, V3S Mall, Plot 10, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2863589,28.6368388,Beverages
8979,1,New Delhi,"Kutty's South Indian Cafe,V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2859303,28.6367067,South Indian
8215,1,New Delhi,"Mandrain,Food Court, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2870265,28.6369816,Chinese
2009,1,New Delhi,"Nazeer Foods,G-18/19, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2854132,28.637003,"Mughlai, North Indian"
6042,1,New Delhi,"Nirula's Ice Cream,G 5, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2863408,28.6368424,"Desserts, Ice Cream"
308816,1,New Delhi,"Punjabi Tadka,Food Court, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2870265,28.6369816,North Indian
308785,1,New Delhi,"Rocking Woods,F-102, 1st Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2860199,28.6369716,"North Indian, Chinese, Fast Food"
309769,1,New Delhi,"Shawarma Wala,G 6, Ground Floor, V3S Mall, Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.286309,28.6367759,Fast Food
3779,1,New Delhi,"Subway,G-111, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862019,28.6371001,"American, Fast Food, Salad, Healthy Food"
6127,1,New Delhi,"The Yellow Chilli,G-11, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2860211,28.6370146,"North Indian, Mughlai"
4982,1,New Delhi,"The Yummy Chilli,Food Court, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2870265,28.6369816,"Mughlai, North Indian"
4677,1,New Delhi,"United Punjab,G-41, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2860812,28.6369762,"North Indian, Mughlai"
8265,1,New Delhi,"McDonald's,Shop 98 & 107, Ground Floor, V3S East Central Mall, Plot  12, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2867383,28.6367012,"Fast Food, Burger"
312352,1,New Delhi,"Vintro,G-110, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861742,28.6370758,Cafe
18285699,1,New Delhi,"Wow! Momo,V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2867839,28.636911,"Tibetan, Chinese"
304987,1,New Delhi,"34, Chowringhee Lane,V 3 S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861642,28.6367213,Fast Food
305386,1,New Delhi,"Kebab Xpress,Shop G-2 & G-8, Ground Floor, Plot 10, V3S Mall, District Centre, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862848,28.6368649,"North Indian, Mughlai"
474,1,New Delhi,"Moti Mahal Delux Tandoori Trail,1st Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861107,28.6370362,"North Indian, Mughlai"
252,1,New Delhi,"Pizza Hut,V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.286103,28.637001,"Italian, Pizza, Fast Food"
5851,1,New Delhi,"The Golden Dragon,G-27/28, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2857573,28.6369891,"Chinese, Seafood, Japanese"
404,1,New Delhi,"Yo! China,G-9, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2860344,28.6367037,Chinese
3072,1,New Delhi,"Hawkers,B-1, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1573156,28.5232091,Chinese
234,1,New Delhi,"Nirula's,B-10, DDA Market, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1538018,28.531431,"Fast Food, North Indian, Desserts, Ice Cream"
308,1,New Delhi,"Sagar Ratna,Central Market, Masudpur, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.155416,28.5251312,"South Indian, North Indian"
311305,1,New Delhi,"Tribe,138/9, Aruna Asaf Ali Road, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1655919,28.5207314,"Continental, Seafood, North Indian"
1509,1,New Delhi,"Angels in my Kitchen,15, B-10 Market, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1538189,28.5312664,"Bakery, Desserts, Fast Food"
18089255,1,New Delhi,"Beijing Street,Outlet 22, Local Shopping Center, Sector D-4, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1584474,28.5183003,"Chinese, Thai, Fast Food"
18369756,1,New Delhi,"Bun Intended,Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.16529693,28.52331992,"Burger, American, Fast Food"
18416856,1,New Delhi,"Captain Chang,Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.168407,28.522112,"Chinese, Thai"
306554,1,New Delhi,"Captain Grub,Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1710434,28.5194758,"American, Fast Food"
18287390,1,New Delhi,"Clemency- The Restaurant & Cafe,1249, Opposite Fortis Hospital, Aruna Asaf Ali Marg, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.16119282,28.51901836,"Continental, Italian, North Indian, Chinese, Lebanese"
1060,1,New Delhi,"Flaming Chilli Pepper,1249, Aruna Asaf Ali Marg, Opposite Fortis Hospital, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1611802,28.519173,"Chinese, Italian, North Indian"
306859,1,New Delhi,"Hong Kong Express,Shop 18-19, Sector B, Pocket 10, DDA Market, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.153852,28.5313867,"Chinese, Thai"
308621,1,New Delhi,"Majeed's,Shop 8 & 9, B-7, LSP, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1517362,28.5336506,"Mughlai, North Indian"
18218321,1,New Delhi,"Majlis-e-Mughal,1249, Opposite Fortis Hospital, Aruna Asaf Ali Marg, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1611509,28.5191138,Mughlai
18337788,1,New Delhi,"Mickey's Kitchen,Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.165415,28.514649,"Continental, American, Italian"
2778,1,New Delhi,"Nanking,C-6, Local Shopping Complex, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1482216,28.5367732,"Chinese, Seafood"
18292485,1,New Delhi,"Nawab Dera,B-98, Vasant Kunj Enclave, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1357431,28.5254999,"North Indian, Mughlai, Biryani"
18423898,1,New Delhi,"The Cafe,B8/9, Shop 9, DDA Market, Near GD Goenka School, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1553898,28.5291446,Cafe
